,Name,Brand,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Engine,Price
2629,Honda Brio E MT,Honda,55116,Petrol,Manual,First,1198,3.31
2630,Maruti Swift Dzire VDI,Maruti,26000,Diesel,Manual,First,1248,7.5
2631,Honda City 1.5 V MT Exclusive,Honda,45496,Petrol,Manual,First,1497,4.75
2632,Mahindra Ssangyong Rexton RX7,Mahindra,76000,Diesel,Automatic,Second,2696,8.79
2633,Skoda Superb Elegance 1.8 TSI MT,Skoda,136000,Petrol,Manual,First,1798,9.5
2634,Hyundai Santro GLS II - Euro II,Hyundai,100000,Petrol,Manual,First,1496,1.6
2635,Maruti Alto LXi,Maruti,38127,Petrol,Manual,First,796,1.55
2636,Hyundai i20 Asta (o) 1.4 CRDi (Diesel),Hyundai,82450,Diesel,Manual,First,1396,5.85
2637,Ford Ecosport 1.5 Ti VCT MT Trend,Ford,62497,Petrol,Manual,First,1499,7.52
2638,Nissan Micra Diesel XV,Nissan,86732,Diesel,Manual,First,1461,3.6
2639,Honda Brio E MT,Honda,27969,Petrol,Manual,First,1198,4.73
2640,Mahindra Ssangyong Rexton RX7,Mahindra,66372,Diesel,Automatic,First,2696,10.5
2641,BMW 7 Series 730Ld Sedan,BMW,73525,Diesel,Automatic,First,2993,34.54
2642,Hyundai Grand i10 1.2 Kappa Sportz,Hyundai,20689,Petrol,Manual,First,1197,6.07
2643,Maruti Baleno Delta 1.2,Maruti,25093,Petrol,Manual,First,1197,7.76
2644,Mahindra Xylo E8 ABS BS IV,Mahindra,49176,Diesel,Manual,First,2498,7.46
2645,Renault Fluence Diesel E4,Renault,87510,Diesel,Manual,First,1461,3.49
2646,Hyundai i20 1.2 Magna,Hyundai,38214,Petrol,Manual,Second,1197,4.05
2647,Mitsubishi Pajero 2.8 SFX,Mitsubishi,48986,Diesel,Manual,First,2835,11.88
2648,Toyota Corolla Altis 2008-2013 1.8 VL AT,Toyota,88000,Petrol,Automatic,First,1794,6.45
2649,BMW X5 X5 M,BMW,69002,Diesel,Automatic,First,2993,50.0
2650,BMW 3 Series 2005-2011 325i Sedan,BMW,43706,Petrol,Automatic,First,2497,9.0
2651,Hyundai Creta 1.6 CRDi AT SX Plus,Hyundai,58671,Diesel,Automatic,First,1582,14.25
2652,Mahindra TUV 300 2015-2019 T8,Mahindra,49404,Diesel,Manual,First,1493,7.36
2653,Mahindra Scorpio VLX 2.2 mHawk BSIII,Mahindra,72000,Diesel,Manual,First,2179,4.4
2654,Renault KWID RXT,Renault,24000,Petrol,Manual,First,799,3.1
2655,Renault KWID 1.0 RXT Optional AMT,Renault,53285,Petrol,Automatic,First,999,4.28
2656,Maruti Swift VXi BSIV,Maruti,12000,Petrol,Manual,First,1197,5.5
2657,Skoda Laura 1.9 TDI AT Ambiente,Skoda,45000,Diesel,Automatic,First,1896,6.99
2658,Maruti Alto 800 2016-2019 VXI,Maruti,26234,Petrol,Manual,First,796,4.29
2659,Maruti Swift VXI,Maruti,55000,Petrol,Manual,First,1197,4.2
2660,Hyundai i20 1.4 CRDi Sportz,Hyundai,90000,Diesel,Manual,First,1396,4.11
2661,Audi Q3 2012-2015 35 TDI Quattro Premium,Audi,48000,Diesel,Automatic,First,1968,18.75
2662,Mercedes-Benz GLE 350d,Mercedes-Benz,19863,Diesel,Automatic,First,2987,64.95
2663,Hyundai i10 Era,Hyundai,55000,Petrol,Manual,Second,1086,1.59
2664,Maruti Wagon R LXI Optional,Maruti,4800,Petrol,Manual,First,998,3.6
2665,Honda City i VTEC V,Honda,38607,Petrol,Manual,Second,1497,7.87
2666,Hyundai Grand i10 1.2 Kappa Sportz,Hyundai,3958,Petrol,Manual,First,1197,5.55
2667,Honda City i DTEC VX,Honda,74000,Diesel,Manual,Second,1498,6.4
2668,Maruti Swift Dzire VXi,Maruti,54540,Petrol,Manual,Third,1298,2.65
2669,Maruti Swift Dzire ZXi,Maruti,58400,Petrol,Manual,First,1298,5.5
2670,Mahindra XUV500 W8 2WD,Mahindra,73648,Diesel,Manual,First,2179,7.31
2671,Maruti Ciaz ZDi Plus SHVS,Maruti,83000,Diesel,Manual,First,1248,7.1
2672,Hyundai Verna 1.6 SX CRDi (O),Hyundai,16159,Diesel,Manual,First,1582,7.83
2673,Hyundai Accent CRDi,Hyundai,150000,Diesel,Manual,First,1493,0.85
2674,Honda Brio S MT,Honda,22100,Petrol,Manual,First,1198,3.55
2675,Hyundai i20 Active 1.2 SX,Hyundai,35043,Petrol,Manual,First,1197,8.19
2676,BMW 3 Series 320d Sport Line,BMW,24000,Diesel,Automatic,First,1995,28.0
2677,Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Volkswagen,480000,Diesel,Automatic,First,1968,13.0
2678,Volkswagen Polo Petrol Highline 1.6L,Volkswagen,70000,Petrol,Manual,Second,1598,3.29
2679,Maruti Swift VXi BSIV,Maruti,13769,Petrol,Manual,Second,1197,4.41
2680,Renault Duster 110PS Diesel RxZ,Renault,58000,Diesel,Manual,First,1461,4.99
2681,BMW X3 xDrive 20d Luxury Line,BMW,58000,Diesel,Automatic,First,1995,17.98
2682,Fiat Avventura MULTIJET Emotion,Fiat,18705,Diesel,Manual,First,1248,7.71
2683,Maruti Wagon R Stingray VXI,Maruti,32378,Petrol,Manual,First,998,2.8
2684,Chevrolet Sail Hatchback LS ABS,Chevrolet,45000,Diesel,Manual,First,1248,3.0
2685,Mahindra XUV500 W8 2WD,Mahindra,36836,Diesel,Manual,First,2179,12.49
2686,Tata Zest Quadrajet 1.3,Tata,54199,Diesel,Manual,First,1248,5.0
2687,BMW X3 xDrive20d xLine,BMW,36935,Diesel,Automatic,First,1995,32.64
2688,Maruti Swift VDI BSIV,Maruti,23000,Diesel,Manual,First,1248,6.5
2689,BMW 5 Series 2013-2017 520d Luxury Line,BMW,14000,Diesel,Automatic,First,1995,35.0
2690,Tata Indigo CS eVX,Tata,100073,Diesel,Manual,Second,1396,2.0
2691,Mahindra XUV500 W8 2WD,Mahindra,59182,Diesel,Manual,First,2179,9.46
2692,BMW 5 Series 2003-2012 520d,BMW,79000,Diesel,Automatic,First,1995,15.0
2693,Hyundai Verna 1.6 SX VTVT (O),Hyundai,66930,Petrol,Manual,First,1591,6.15
2694,Hyundai Santa Fe 4WD AT,Hyundai,100000,Diesel,Automatic,Second,2199,14.5
2695,Hyundai Santro GLS II - Euro II,Hyundai,43000,Petrol,Manual,First,1496,3.25
2696,Maruti Wagon R AMT VXI,Maruti,27413,Petrol,Automatic,First,998,5.18
2697,Maruti Wagon R LX BSIII,Maruti,90000,Petrol,Manual,Second,1061,1.24
2698,Hyundai i20 Sportz 1.2,Hyundai,40300,Petrol,Manual,First,1197,2.8
2699,Skoda Superb Elegance 1.8 TSI AT,Skoda,73783,Petrol,Automatic,Second,1798,5.23
2700,Hyundai Getz GLS,Hyundai,86000,Petrol,Manual,Second,1341,0.45
2701,Maruti Wagon R LXI BS IV,Maruti,65694,Petrol,Manual,First,998,3.25
2702,Maruti Omni MPI CARGO BSIV,Maruti,23000,Petrol,Manual,First,796,1.5
2703,Hyundai i10 Magna 1.2,Hyundai,51000,Petrol,Manual,First,1197,2.85
2704,Renault KWID 1.0 RXT Optional,Renault,18335,Petrol,Manual,First,999,4.5
2705,Mercedes-Benz B Class 2012-2015 B200 Sport CDI,Mercedes-Benz,36000,Diesel,Automatic,First,2147,16.25
2706,Volkswagen Polo GT TSI,Volkswagen,25000,Petrol,Automatic,First,1197,7.75
2707,Mahindra Scorpio VLX 4WD,Mahindra,81000,Diesel,Manual,Third,2179,4.35
2708,Toyota Fortuner 2.8 2WD AT,Toyota,21719,Diesel,Automatic,First,2755,33.13
2709,Chevrolet Beat Diesel LT,Chevrolet,75421,Diesel,Manual,First,936,3.63
2710,Toyota Innova 2.5 G4 Diesel 8-seater,Toyota,80000,Diesel,Manual,First,2494,4.75
2711,Maruti Swift Dzire VXI,Maruti,10671,Petrol,Manual,First,1197,6.51
2712,Renault KWID Climber 1.0 MT,Renault,4126,Petrol,Manual,First,999,4.8
2713,Tata Bolt Quadrajet XM,Tata,98500,Diesel,Manual,First,1248,6.0
2714,Hyundai Grand i10 Asta,Hyundai,61578,Petrol,Manual,First,1197,6.4
2715,Volkswagen Vento 1.5 TDI Highline,Volkswagen,54000,Diesel,Manual,First,1498,4.9
2716,Audi A6 2011-2015 2.0 TDI,Audi,70998,Diesel,Automatic,First,1968,20.57
2717,Maruti Swift Dzire Ldi BSIV,Maruti,40082,Diesel,Manual,First,1248,4.76
2718,Chevrolet Spark 1.0 LT,Chevrolet,50619,Petrol,Manual,First,995,2.0
2719,BMW 3 Series 320d,BMW,103905,Diesel,Automatic,First,1995,9.92
2720,Hyundai EON Era Plus,Hyundai,15334,Petrol,Manual,First,814,3.69
2721,Maruti Swift Dzire VDI,Maruti,69000,Diesel,Manual,First,1248,5.75
2722,Volkswagen CrossPolo 1.5 TDI,Volkswagen,75160,Diesel,Manual,First,1498,5.7
2723,Honda Amaze E i-Vtech,Honda,44753,Petrol,Manual,First,1198,4.94
2724,Volkswagen Vento Petrol Highline AT,Volkswagen,53024,Petrol,Automatic,First,1598,4.29
2725,Maruti Wagon R Stingray VXI,Maruti,23840,Petrol,Manual,First,998,3.0
2726,Volkswagen Polo 1.5 TDI Highline,Volkswagen,81298,Diesel,Manual,First,1498,6.5
2727,Volkswagen Polo Petrol Comfortline 1.2L,Volkswagen,59000,Petrol,Manual,Second,1198,4.9
2728,Honda Amaze SX i-DTEC,Honda,51806,Diesel,Manual,First,1498,5.4
2729,Audi A6 35 TDI Matrix,Audi,56000,Diesel,Automatic,First,1968,24.0
2730,Tata Tigor 1.05 Revotorq XZ Option,Tata,29279,Diesel,Manual,First,1047,7.46
2731,Volkswagen Vento 1.5 TDI Highline AT,Volkswagen,33550,Diesel,Automatic,First,1498,9.6
2732,Audi A6 35 TDI Matrix,Audi,62000,Diesel,Automatic,First,1968,25.0
2733,Nissan Terrano XL 110 PS,Nissan,66000,Diesel,Manual,First,1461,6.8
2734,Skoda Rapid 1.5 TDI AT Elegance,Skoda,46630,Diesel,Automatic,First,1498,8.59
2735,Ford Figo Aspire 1.5 TDCi Trend,Ford,72566,Diesel,Manual,First,1498,5.29
2736,Tata Venture EX,Tata,51482,Diesel,Manual,First,1405,2.5
2737,Mercedes-Benz New C-Class C 220 CDI BE Avantgare,Mercedes-Benz,90000,Diesel,Automatic,First,2143,13.9
2738,Toyota Fortuner 4x2 Manual,Toyota,69000,Diesel,Manual,Second,2982,20.0
2739,Honda City 1.5 V MT,Honda,90000,Petrol,Manual,Second,1497,3.4
2740,Hyundai i20 Asta Option 1.2,Hyundai,39000,Petrol,Manual,First,1197,5.5
2741,Volkswagen Vento Diesel Trendline,Volkswagen,110000,Diesel,Manual,Second,1598,3.65
2742,Ford Endeavour 2.5L 4X2 MT,Ford,68022,Diesel,Manual,First,2499,5.86
2743,Ford EcoSport 1.5 Petrol Titanium Plus AT,Ford,27852,Petrol,Automatic,First,1497,10.44
2744,Hyundai i20 Sportz Diesel,Hyundai,68439,Diesel,Manual,First,1396,3.37
2745,Toyota Innova 2.5 VX (Diesel) 8 Seater,Toyota,150000,Diesel,Manual,First,2494,6.95
2746,Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,Tata,14000,Diesel,Manual,First,1497,9.9
2747,Ford Figo Diesel Titanium,Ford,71558,Diesel,Manual,First,1399,3.3
2748,Hyundai Creta 1.6 CRDi AT SX Plus,Hyundai,65800,Diesel,Automatic,First,1582,12.5
2749,Audi A4 2.0 TDI Multitronic,Audi,53000,Diesel,Automatic,First,1968,20.5
2750,Mahindra XUV500 W8 4WD,Mahindra,14600,Diesel,Manual,First,2179,14.5
2751,Isuzu MUX 4WD,Isuzu,34429,Diesel,Automatic,First,2999,20.0
2752,Maruti Swift Dzire VDI,Maruti,52000,Diesel,Manual,First,1248,5.25
2753,Maruti Ciaz ZXi,Maruti,25470,Petrol,Manual,First,1373,5.9
2754,Hyundai EON Era Plus,Hyundai,22000,Petrol,Manual,First,814,2.6
2755,Mercedes-Benz E-Class 280 CDI,Mercedes-Benz,75000,Diesel,Automatic,First,2987,11.0
2756,BMW 5 Series 2003-2012 520d,BMW,95995,Diesel,Automatic,First,1995,15.5
2757,Hyundai Grand i10 1.2 CRDi Sportz Option,Hyundai,26877,Diesel,Manual,First,1186,5.75
2758,Jaguar XJ 3.0L Portfolio,Jaguar,26000,Diesel,Automatic,First,2993,75.0
2759,Maruti Swift Ldi BSIII,Maruti,140000,Diesel,Manual,Second,1248,2.0
2760,Hyundai Santro Xing GLS,Hyundai,95291,Petrol,Manual,First,1086,2.3
2761,Toyota Innova 2.5 V Diesel 8-seater,Toyota,135000,Diesel,Manual,Second,2494,8.2
2762,Hyundai i20 Sportz 1.2,Hyundai,32000,Petrol,Manual,First,1197,4.8
2763,Mercedes-Benz E-Class 280 CDI,Mercedes-Benz,68333,Diesel,Automatic,Second,2987,8.5
2764,Ford Figo Diesel ZXI,Ford,72000,Diesel,Manual,First,1399,2.9
2765,Toyota Corolla Altis 1.4 DG,Toyota,52100,Diesel,Manual,First,1364,6.5
2766,Hyundai Grand i10 1.2 Kappa Sportz,Hyundai,10000,Petrol,Manual,First,1197,5.85
2767,Jeep Compass 2.0 Limited 4X4,Jeep,6261,Diesel,Manual,First,1956,23.91
2768,Maruti Ignis 1.2 AMT Alpha,Maruti,3906,Petrol,Automatic,First,1197,7.36
2769,Toyota Fortuner 3.0 Diesel,Toyota,55960,Diesel,Manual,First,2982,17.25
2770,Volkswagen Vento Diesel Highline,Volkswagen,144000,Diesel,Manual,First,1598,7.0
2771,Toyota Innova Crysta 2.4 VX MT,Toyota,38000,Diesel,Manual,First,2393,17.65
2772,Ford Figo Diesel Celebration Edition,Ford,51000,Diesel,Manual,First,1399,2.5
2773,Toyota Platinum Etios 1.4 GXD,Toyota,150000,Diesel,Manual,First,1364,6.0
2774,Mahindra Thar DI 4X4,Mahindra,2500,Diesel,Manual,First,2523,8.25
2775,Land Rover Range Rover HSE Dynamic,Land,41661,Diesel,Automatic,First,2179,44.83
2776,BMW 3 Series 320d Highline,BMW,64000,Diesel,Automatic,First,1995,10.5
2777,Hyundai Accent GLS,Hyundai,80000,Petrol,Manual,Second,1495,1.9
2778,Maruti Celerio ZXI AT,Maruti,30000,Petrol,Automatic,Second,998,4.25
2779,Jaguar XF 2.2 Litre Luxury,Jaguar,43000,Diesel,Automatic,Second,2179,26.5
2780,Audi A6 2.7 TDI,Audi,90000,Diesel,Automatic,Second,2698,22.5
2781,Nissan Micra Diesel XV,Nissan,123880,Diesel,Manual,First,1461,3.3
2782,Honda Amaze S i-Vtech,Honda,42000,Petrol,Manual,Second,1198,4.3
2783,Renault Duster 85PS Diesel RxL Option,Renault,79824,Diesel,Manual,First,1461,5.25
2784,Toyota Innova 2.5 G (Diesel) 8 Seater,Toyota,75000,Diesel,Manual,First,2494,11.75
2785,Honda Amaze E i-Vtech,Honda,72411,Petrol,Manual,First,1198,4.25
2786,Mercedes-Benz New C-Class C 250 CDI Elegance,Mercedes-Benz,63000,Diesel,Automatic,First,2143,14.22
2787,Toyota Etios Liva G,Toyota,53713,Petrol,Manual,First,1197,4.2
2788,Toyota Innova Crysta 2.8 GX AT 8S,Toyota,18000,Diesel,Automatic,First,2755,18.25
2789,Mercedes-Benz New C-Class 200 CDI Elegance,Mercedes-Benz,51000,Diesel,Manual,First,2148,18.5
2790,Maruti Swift VXI BSIII,Maruti,86700,Petrol,Manual,Second,1298,2.4
2791,Maruti Baleno Alpha 1.3,Maruti,29000,Diesel,Manual,First,1248,6.5
2792,Maruti Celerio VXI AT,Maruti,33000,Petrol,Automatic,First,998,3.99
2793,Ford Ecosport 1.5 DV5 MT Ambiente,Ford,64394,Diesel,Manual,First,1498,5.45
2794,Tata Manza Aura Quadrajet,Tata,76000,Diesel,Manual,First,1248,2.7
2795,Honda Jazz 1.5 SV i DTEC,Honda,48719,Diesel,Manual,First,1498,6.25
2796,Mahindra XUV500 W8 2WD,Mahindra,59711,Diesel,Manual,First,2179,13.28
2797,Nissan Micra Diesel XV Premium,Nissan,83000,Diesel,Manual,First,1461,3.7
2798,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Mercedes-Benz,10714,Diesel,Automatic,First,2143,39.51
2799,Tata Manza Aura Plus Quadrajet BS IV,Tata,127510,Diesel,Manual,Second,1248,1.4
2800,Maruti Swift VDI,Maruti,35010,Diesel,Manual,First,1248,3.5
2801,Maruti Swift Dzire 1.2 Lxi BSIV,Maruti,75451,Petrol,Manual,First,1197,3.78
2802,Tata Indigo eCS LS (TDI) BS-III,Tata,83000,Diesel,Manual,First,1405,2.7
2803,Honda Amaze S i-Dtech,Honda,38755,Diesel,Manual,First,1498,3.2
2804,Maruti Swift VXI BSIV,Maruti,30000,Petrol,Manual,First,1197,5.0
2805,Maruti Ertiga ZDI,Maruti,40000,Diesel,Manual,First,1248,7.0
2806,Hyundai Grand i10 Era,Hyundai,19500,Petrol,Manual,Second,1197,2.85
2807,Nissan Micra Active XV,Nissan,41000,Petrol,Manual,First,1198,4.25
2808,Hyundai Grand i10 Asta Option,Hyundai,30000,Petrol,Manual,Second,1197,4.9
2809,Jeep Compass 2.0 Sport,Jeep,37000,Diesel,Manual,First,1956,16.9
2810,Volkswagen Polo Diesel Comfortline 1.2L,Volkswagen,62000,Diesel,Manual,Second,1199,4.25
2811,Honda Amaze S AT i-Vtech,Honda,42023,Petrol,Automatic,First,1198,4.34
2812,BMW X3 xDrive20d Advantage Edition,BMW,51001,Diesel,Automatic,First,1995,17.0
2813,BMW 3 Series 320d Luxury Line,BMW,55389,Diesel,Automatic,First,1995,28.45
2814,Honda City V AT,Honda,46728,Petrol,Automatic,First,1497,6.15
2815,Mahindra Ssangyong Rexton RX5,Mahindra,58995,Diesel,Manual,First,2696,9.25
2816,Maruti Swift Dzire LDI,Maruti,37857,Diesel,Manual,First,1248,4.85
2817,Maruti Swift VDI BSIV,Maruti,71000,Diesel,Manual,First,1248,4.8
2818,Honda Brio S Option MT,Honda,49024,Petrol,Manual,First,1198,2.3
2819,Hyundai Grand i10 Sportz,Hyundai,10770,Petrol,Manual,First,1197,4.75
2820,Tata Zest Quadrajet 1.3 75PS XM,Tata,72000,Diesel,Manual,First,1248,5.0
2821,Hyundai EON Era Plus,Hyundai,91000,Petrol,Manual,First,814,2.5
2822,Hyundai i20 1.2 Spotz,Hyundai,14000,Petrol,Manual,First,1197,5.95
2823,Volvo S60 D4 KINETIC,Volvo,48000,Diesel,Automatic,Second,1984,16.0
2824,Ford Ecosport 1.5 DV5 MT Titanium Optional,Ford,75136,Diesel,Manual,First,1498,6.15
2825,Maruti Ritz VXI,Maruti,32500,Petrol,Manual,Second,1197,4.05
2826,Hyundai i20 1.4 CRDi Magna,Hyundai,94500,Diesel,Manual,Second,1396,3.1
2827,Maruti Dzire VXI,Maruti,34900,Petrol,Manual,First,1197,5.49
2828,Maruti Swift VDi BSIII W/ ABS,Maruti,50000,Diesel,Manual,First,1248,5.7
2829,Honda Brio S MT,Honda,35000,Petrol,Manual,First,1198,2.85
2830,Chevrolet Beat LS,Chevrolet,37000,Petrol,Manual,Second,1199,2.35
2831,Hyundai Creta 1.6 SX Plus Petrol Automatic,Hyundai,32807,Petrol,Automatic,First,1591,14.76
2832,Honda City ZX GXi,Honda,119000,Petrol,Manual,Second,1497,2.25
2833,Maruti Ritz LXi,Maruti,12000,Petrol,Manual,First,1197,3.65
2834,Ford EcoSport 1.5 TDCi Trend,Ford,46727,Diesel,Manual,First,1498,7.25
2835,BMW 3 Series 320d,BMW,73336,Diesel,Automatic,First,1995,10.69
2836,Hyundai Verna 1.6 SX VTVT,Hyundai,9000,Petrol,Manual,Second,1591,5.5
2837,Maruti Wagon R LXI,Maruti,25422,Petrol,Manual,First,998,3.25
2838,Maruti Ertiga VDI,Maruti,14000,Diesel,Manual,First,1248,9.25
2839,Maruti Alto LXi BSIII,Maruti,66000,Petrol,Manual,First,796,1.7
2840,Maruti A-Star Vxi,Maruti,55324,Petrol,Manual,First,998,2.87
2841,BMW X5 3.0d,BMW,90000,Diesel,Automatic,First,2993,17.75
2842,Mahindra KUV 100 G80 K6 Plus 5Str,Mahindra,43000,Petrol,Manual,First,1198,4.5
2843,Hyundai i10 Magna AT,Hyundai,58483,Petrol,Automatic,Second,1197,2.95
2844,Honda Civic 2006-2010 1.8 S AT,Honda,93000,Petrol,Automatic,Second,1799,2.6
2845,Hyundai i10 Sportz 1.2,Hyundai,50000,Petrol,Manual,First,1197,3.0
2846,Mercedes-Benz New C-Class C 220 CDI Elegance AT,Mercedes-Benz,78616,Diesel,Automatic,Second,2143,15.5
2847,Toyota Etios G,Toyota,37000,Petrol,Manual,First,1496,2.8
2848,Honda City 1.5 E MT,Honda,54801,Petrol,Manual,First,1497,2.5
2849,Maruti Swift Dzire VDI,Maruti,29000,Diesel,Manual,First,1248,5.75
2850,Maruti Swift VXI,Maruti,68000,Petrol,Manual,First,1197,2.8
2851,Hyundai Verna 1.6 EX VTVT,Hyundai,58000,Petrol,Manual,First,1591,4.59
2852,Maruti Ritz VDi,Maruti,64290,Diesel,Manual,First,1248,3.65
2853,Toyota Fortuner 4x2 Manual,Toyota,31000,Diesel,Manual,First,2982,19.85
2854,Jeep Compass 2.0 Limited,Jeep,16039,Diesel,Manual,First,1956,18.5
2855,Hyundai i20 Asta Option 1.2,Hyundai,19860,Petrol,Manual,First,1197,6.95
2856,Tata New Safari DICOR 2.2 EX 4x4 BS IV,Tata,75391,Diesel,Manual,First,2179,3.75
2857,Maruti Swift Dzire LDi,Maruti,78000,Diesel,Manual,Second,1248,2.3
2858,Tata Indigo eCS eLS BS IV,Tata,78000,Diesel,Manual,First,1396,2.3
2859,Maruti Swift LDI,Maruti,52000,Diesel,Manual,First,1248,5.95
2860,Maruti Celerio VXI AT,Maruti,30000,Petrol,Automatic,First,998,3.49
2861,BMW 5 Series 2013-2017 530d M Sport,BMW,19254,Diesel,Automatic,First,2993,47.7
2862,Volkswagen Polo 1.2 MPI Highline,Volkswagen,29651,Petrol,Manual,First,1198,6.43
2863,Tata Safari DICOR 2.2 LX 4x2,Tata,80000,Diesel,Manual,First,2179,4.5
2864,Mini Cooper S Carbon Edition,Mini,2971,Petrol,Automatic,First,1598,39.75
2865,Ford Figo Petrol Titanium,Ford,21400,Petrol,Manual,First,1196,4.0
2866,Honda City i DTEC V,Honda,77000,Diesel,Manual,First,1498,6.98
2867,Hyundai Tucson CRDi,Hyundai,80000,Diesel,Manual,Second,1991,1.75
2868,Skoda Laura Ambiente 2.0 TDI CR MT,Skoda,81755,Diesel,Manual,First,1968,4.75
2869,Toyota Fortuner 3.0 Diesel,Toyota,99593,Diesel,Manual,First,2982,23.5
2870,Hyundai Verna 1.6 SX,Hyundai,39791,Diesel,Manual,First,1582,7.49
2871,Mahindra XUV500 W6 2WD,Mahindra,113000,Diesel,Manual,First,2179,10.85
2872,Renault KWID RXT,Renault,24000,Petrol,Manual,First,799,3.5
2873,Hyundai i20 Asta 1.2,Hyundai,39000,Petrol,Manual,Second,1197,6.3
2874,Honda City V AT,Honda,37000,Petrol,Automatic,First,1497,6.75
2875,Skoda Superb Elegance 1.8 TSI AT,Skoda,61648,Petrol,Automatic,First,1798,14.23
2876,BMW 3 Series 320d Sport,BMW,37000,Diesel,Automatic,Third,1995,15.0
2877,Maruti Ritz LDi,Maruti,65000,Diesel,Manual,First,1248,3.75
2878,Toyota Fortuner 3.0 Diesel,Toyota,148009,Diesel,Manual,Second,2982,12.75
2879,Maruti Swift Lxi BSIII,Maruti,53001,Petrol,Manual,First,1298,1.95
2880,Tata Tigor 1.2 Revotron XT,Tata,22345,Petrol,Manual,First,1199,4.95
2881,Honda City i VTEC CVT VX,Honda,50000,Petrol,Automatic,First,1497,8.25
2882,BMW 3 Series 320d,BMW,48183,Diesel,Automatic,First,1995,20.99
2883,Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,Mercedes-Benz,93000,Diesel,Automatic,Second,2143,17.5
2884,Maruti Swift VDI,Maruti,53500,Diesel,Manual,First,1248,5.36
2885,Maruti Ertiga VXI,Maruti,17585,Petrol,Manual,First,1373,6.35
2886,Hyundai Verna 1.6 VTVT,Hyundai,36226,Petrol,Manual,First,1591,2.95
2887,Land Rover Discovery Sport TD4 HSE,Land,25899,Diesel,Automatic,First,2179,55.7
2888,Hyundai Santro Xing GL,Hyundai,60170,Petrol,Manual,First,1086,1.15
2889,Mercedes-Benz New C-Class C 220 CDI Style,Mercedes-Benz,11200,Diesel,Automatic,First,2143,37.5
2890,Hyundai i10 Magna 1.2,Hyundai,49045,Petrol,Manual,First,1197,4.07
2891,Volkswagen Polo Diesel Comfortline 1.2L,Volkswagen,45000,Diesel,Manual,First,1199,2.99
2892,Maruti Vitara Brezza VDi Option,Maruti,40000,Diesel,Manual,First,1248,7.9
2893,Renault Duster 85PS Diesel RxL,Renault,36600,Diesel,Manual,First,1461,7.49
2894,Tata Indica Vista Aqua 1.3 Quadrajet,Tata,117000,Diesel,Manual,First,1248,1.1
2895,Hyundai Xcent 1.2 CRDi S,Hyundai,50000,Diesel,Manual,First,1186,3.5
2896,Hyundai Verna CRDi SX ABS,Hyundai,150000,Diesel,Manual,First,1493,3.0
2897,Hyundai Verna 1.6 SX VTVT,Hyundai,11000,Petrol,Manual,First,1591,6.1
2898,Ford Figo Petrol ZXI,Ford,102016,Petrol,Manual,First,1196,2.25
2899,Maruti Swift VDI Optional,Maruti,38000,Diesel,Manual,First,1248,5.95
2900,Renault Pulse RxL,Renault,71491,Diesel,Manual,First,1461,4.95
2901,Volkswagen Polo 1.2 MPI Highline,Volkswagen,46354,Petrol,Manual,Second,1198,5.49
2902,BMW 3 Series 320d Luxury Line,BMW,87000,Diesel,Automatic,First,1995,6.67
2903,Skoda Rapid 1.6 MPI Active,Skoda,20765,Petrol,Manual,First,1598,6.25
2904,Maruti Ciaz VDi Plus,Maruti,84085,Diesel,Manual,First,1248,6.9
2905,Honda City i DTEC VX,Honda,55000,Diesel,Manual,First,1498,5.99
2906,Mercedes-Benz E-Class 2009-2013 E350 Petrol,Mercedes-Benz,73000,Petrol,Automatic,First,3498,10.4
2907,Audi A6 2011-2015 3.0 TDI Quattro Premium Plus,Audi,50001,Diesel,Automatic,First,2967,29.0
2908,Mahindra Xylo H4,Mahindra,93166,Diesel,Manual,Second,2179,5.85
2909,Honda City 1.5 EXI AT,Honda,99583,Petrol,Automatic,Third,1493,2.21
2910,Maruti SX4 ZXI MT BSIV,Maruti,72000,Petrol,Manual,First,1586,2.4
2911,Toyota Corolla Altis G,Toyota,70000,Petrol,Manual,Third,1798,3.0
2912,Volkswagen Vento Petrol Highline AT,Volkswagen,61000,Petrol,Automatic,Second,1598,3.75
2913,Hyundai EON Era Plus,Hyundai,66510,Petrol,Manual,First,814,2.95
2914,Skoda Laura Ambition 2.0 TDI CR MT,Skoda,84062,Diesel,Manual,First,1968,5.8
2915,Maruti Swift VDI,Maruti,80799,Diesel,Manual,First,1248,4.9
2916,Toyota Corolla Altis 1.8 VL CVT,Toyota,5000,Petrol,Automatic,First,1798,16.95
2917,Toyota Innova 2.5 G (Diesel) 8 Seater,Toyota,92000,Diesel,Manual,First,2494,12.5
2918,Tata Tiago Wizz 1.05 Revotorq,Tata,53000,Diesel,Manual,First,1047,5.0
2919,Skoda Rapid 1.6 MPI Ambition,Skoda,39822,Petrol,Manual,First,1598,4.68
2920,Renault KWID RXL,Renault,24214,Petrol,Manual,Second,799,3.46
2921,Hyundai i20 1.4 Asta CRDi with AVN,Hyundai,75000,Diesel,Manual,First,1396,4.0
